1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,<35,All Diagnoses,fresh,30,43.3,33.3,37,38.5,0,10,23.5,2.6,0,15.38461538,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,<35,Endometriosis,fresh,1,100,100,100,100,0,0,100,3,0,100,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,<35,Diminished Ovarian Reserve,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,<35,Multiple Female Factors,fresh,6,50,33.33333333,40,40,0,16.66666667,28.57142857,2.8,0,33.33333333,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,<35,Ovulatory Dysfunction,fresh,6,16.66666667,16.66666667,20,20,0,16.66666667,9.090909091,2.2,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,<35,Tubal Factor,fresh,4,25,0,0,0,0,0,12.5,2.7,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,<35,Female and Male Factors,fresh,11,45.45454545,45.45454545,50,50,0,9.090909091,17.9,2.8,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,<35,Male Factor,fresh,1,100,100,100,100,0,0,50,2,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,<35,Other Factor,fresh,1,100,0,0,0,0,0,50,2,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,<35,Unknown Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,<35,Uterine Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,35-37,All Diagnoses,fresh,6,33.33333333,33.33333333,50,50,0,33.33333333,30,2.5,50,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,35-37,Endometriosis,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,35-37,Diminished Ovarian Reserve,fresh,1,0,0,0,0,0,100,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,35-37,Multiple Female Factors,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,35-37,Ovulatory Dysfunction,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,35-37,Tubal Factor,fresh,1,0,0,0,0,0,100,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,35-37,Female and Male Factors,fresh,1,100,100,100,100,0,0,100,1,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,35-37,Male Factor,fresh,2,50,50,50,50,0,0,33.33333333,3,100,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,35-37,Other Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,35-37,Unknown Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,35-37,Uterine Factor,fresh,1,0,0,0,0,0,0,0,3,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,38-40,All Diagnoses,fresh,6,16.66666667,16.66666667,20,20,0,16.66666667,14.28571429,2.8,100,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,38-40,Endometriosis,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,38-40,Diminished Ovarian Reserve,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,38-40,Multiple Female Factors,fresh,1,0,0,0,0,0,0,0,3,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,38-40,Ovulatory Dysfunction,fresh,1,0,0,0,0,0,0,0,4,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,38-40,Tubal Factor,fresh,1,0,0,0,0,0,100,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,38-40,Female and Male Factors,fresh,2,50,50,50,50,0,0,40,2.5,100,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,38-40,Male Factor,fresh,1,0,0,0,0,0,0,0,2,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,38-40,Other Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,38-40,Unknown Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,38-40,Uterine Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,41-42,All Diagnoses,fresh,2,0,0,0,0,0,0,0,2,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,41-42,Endometriosis,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,41-42,Diminished Ovarian Reserve,fresh,2,0,0,0,0,0,0,0,2,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,41-42,Multiple Female Factors,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,41-42,Ovulatory Dysfunction,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,41-42,Tubal Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,41-42,Female and Male Factors,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,41-42,Male Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,41-42,Other Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,41-42,Unknown Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,41-42,Uterine Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,>42,All Diagnoses,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,>42,Endometriosis,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,>42,Diminished Ovarian Reserve,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,>42,Multiple Female Factors,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,>42,Ovulatory Dysfunction,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,>42,Tubal Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,>42,Female and Male Factors,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,>42,Male Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,>42,Other Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,>42,Unknown Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,>42,Uterine Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,All Ages,All Diagnoses,fresh,44,,,,,,,,,,,100,0,0,39,0,0
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,All Ages,Endometriosis,fresh,1,,,,,,,,,,,100,0,0,0,0,0
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,All Ages,Diminished Ovarian Reserve,fresh,3,,,,,,,,,,,100,0,0,0,0,0
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,All Ages,Multiple Female Factors,fresh,7,,,,,,,,,,,100,0,0,0,0,0
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,All Ages,Ovulatory Dysfunction,fresh,7,,,,,,,,,,,100,0,0,0,0,0
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,All Ages,Tubal Factor,fresh,6,,,,,,,,,,,100,0,0,0,0,0
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,All Ages,Female and Male Factors,fresh,14,,,,,,,,,,,100,0,0,93,0,0
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,All Ages,Male Factor,fresh,4,,,,,,,,,,,100,0,0,100,0,0
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,All Ages,Other Factor,fresh,1,,,,,,,,,,,100,0,0,0,0,0
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,All Ages,Unknown Factor,fresh,0,,,,,,,,,,,0,0,0,0,0,0
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2005,All Ages,Uterine Factor,fresh,1,,,,,,,,,,,100,0,0,0,0,0
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,<35,All Diagnoses,fresh,147,43.5,38.1,43.1,44.8,4.8,11.6,37.1,2,45.3,1.6,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,<35,Endometriosis,fresh,6,50,50,75,75,25,33.33333333,57.14285714,1.8,33.33333333,0,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,<35,Diminished Ovarian Reserve,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,<35,Multiple Female Factors,fresh,14,57.14285714,50,58.33333333,58.33333333,0,14.28571429,45.8,2,37.5,0,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,<35,Ovulatory Dysfunction,fresh,2,100,100,100,100,0,0,100,2,100,0,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,<35,Tubal Factor,fresh,6,33.33333333,33.33333333,50,50,0,33.33333333,42.85714286,1.8,50,0,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,<35,Female and Male Factors,fresh,92,39.1,32.6,35.3,37,3.7,7.6,33.7,2,58.3,0,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,<35,Male Factor,fresh,25,48,44,52.4,55,10,16,35,2,8.333333333,8.333333333,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,<35,Other Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,<35,Unknown Factor,fresh,2,50,50,50,50,0,0,33.33333333,1.5,0,0,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,<35,Uterine Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,35-37,All Diagnoses,fresh,52,30.8,23.1,27.9,29.3,0,17.3,21.7,2.2,37.5,0,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,35-37,Endometriosis,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,35-37,Diminished Ovarian Reserve,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,35-37,Multiple Female Factors,fresh,14,21.42857143,14.28571429,16.66666667,18.18181818,0,14.28571429,21.7,2.1,66.66666667,0,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,35-37,Ovulatory Dysfunction,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1002,ARTFertilityProgramofAlabama,WomensMedicalPlaza2006BrookwoodMedCtrDr.#508,Birmingham,AL,35209,2005,35-37,Tubal Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
