1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2007,<35,All Diagnoses,fresh,25,68,64,64,64,0,0,39.7,2.3,25,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2007,<35,Endometriosis,fresh,2,100,100,100,100,0,0,60,2.5,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2007,<35,Diminished Ovarian Reserve,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2007,<35,Multiple Female Factors,fresh,6,83.33333333,83.33333333,83.33333333,83.33333333,0,0,53.33333333,2.5,40,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2007,<35,Ovulatory Dysfunction,fresh,1,0,0,0,0,0,0,0,2,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2007,<35,Tubal Factor,fresh,4,100,100,100,100,0,0,55.55555556,2.2,25,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2007,<35,Female and Male Factors,fresh,6,66.66666667,50,50,50,0,0,33.33333333,2,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2007,<35,Male Factor,fresh,4,50,50,50,50,0,0,30,2.5,50,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2007,<35,Other Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2007,<35,Unknown Factor,fresh,2,0,0,0,0,0,0,0,2.5,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2007,<35,Uterine Factor,fresh,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2007,35-37,All Diagnoses,fresh,16,50,43.75,53.84615385,58.33333333,0,18.75,30.3,2.8,14.28571429,0,,,,,,
1001,AlabamaFertilitySpecialists,2700Highway280Suite370East,Birmingham,AL,35223,2007,35-37,Endometriosis,fresh,1,100,100,100,100,0,0,66.66666667,3,0,0,,,,,,
